time,force,cx,cy,tilt_x,tilt_y,x0,x1,x2,x3,x4,x5,u
0.0,5.1193637153633045,4.0,4.5,0.0,-0.02728107359354129,0.11936371536330448,0.0,0.5,0.0,-0.02728107359354129,-0.13568944346290035,-0.02587017257449148
0.02004008016032064,4.983674271900404,4.005009936205161,4.499983935893506,0.0,-0.033689852500193664,-0.01632572809959587,0.00500993620516077,0.4999839358935061,0.0,-0.033689852500193664,-0.09224501564759446,0.008084053495019686
0.04008016032064128,4.9348736840681156,4.010019369410908,4.499935744606246,0.0,0.016326066558999243,-0.06512631593188445,0.010019369410907863,0.4999357446062458,0.0,0.016326066558999243,0.05553325756254024,0.01596797912843666
0.06012024048096192,5.094740787025485,4.015027796668327,4.499855429234819,0.0,-0.002463717114942799,0.09474078702548461,0.015027796668326765,0.4998554292348194,0.0,-0.002463717114942799,0.11823643847595999,-0.00831249699713988
0.08016032064128256,5.1713465610200355,4.020034715129502,4.499742994940006,0.0,-0.0029859553752895817,0.17134656102003554,0.020034715129502167,0.4997429949400063,0.0,-0.0029859553752895817,-0.046306233086185866,-0.04287296518117053
0.1002004008016032,5.002128320853113,4.025039622098002,4.499598448946431,0.0,-0.0012279947780197168,0.002128320853112875,0.025039622098002035,0.4995984489464309,0.0,-0.0012279947780197168,0.013593138691220474,-0.006482997482114588
0.12024048096192384,5.1985328384024765,4.03004201507935,4.499421800542104,0.0,-0.008691866211979215,0.19853283840247649,0.030042015079350115,0.4994218005421036,0.0,-0.008691866211979215,0.10135448717210638,-0.03279388848470789
0.1402805611222445,5.204837295197326,4.035041391831474,4.4992130610778185,0.0,0.013891828864957363,0.20483729519732563,0.03504139183147359,0.4992130610778185,0.0,0.013891828864957363,-0.032683855983894894,-0.053821609989995224
0.16032064128256512,5.133165126434687,4.040037250415131,4.498972243966428,0.0,0.01316094981756061,0.1331651264346867,0.040037250415131176,0.4989722439664277,0.0,0.01316094981756061,0.011236759915278949,-0.019338262067463502
0.18036072144288576,5.2273108150278835,4.045029089244306,4.498699364681979,0.0,-0.032500812099849806,0.22731081502788353,0.04502908924430571,0.49869936468197906,0.0,-0.032500812099849806,-0.0711669594962232,-0.05458517435221549
0.2004008016032064,4.99083120744224,4.050016407136567,4.498394440758719,0.0,0.026413793548294803,-0.009168792557759708,0.05001640713656741,0.49839444075871864,0.0,0.026413793548294803,-0.05856515482866742,-0.0033417609285980344
0.22044088176352705,5.110180505370549,4.054998703363387,4.498057491789969,0.0,0.0081450905614245,0.11018050537054869,0.05499870336338741,0.49805749178996894,0.0,0.0081450905614245,0.04806202163455087,-0.006612458969680995
0.24048096192384769,5.086955250711342,4.059975477700416,4.497688539426866,0.0,0.04846326490792502,0.08695525071134202,0.05997547770041578,0.497688539426866,0.0,0.04846326490792502,-0.00603467554465853,-0.006352846766247493
0.2605210420841683,5.098111154281232,4.064946230477701,4.497287607376971,0.0,-0.024269421155281762,0.09811115428123163,0.06494623047770087,0.497287607376971,0.0,-0.024269421155281762,-0.07974699079188774,-0.023736692972436264
0.280561122244489,4.9274612691275665,4.069910462629859,4.496854721402743,0.0,-0.007372268561700031,-0.07253873087243345,0.069910462629859,0.4968547214027428,0.0,-0.007372268561700031,-0.08743501905384132,0.030619756084515934
0.3006012024048096,4.923241116173549,4.074867675746179,4.4963899093198885,0.0,-0.0014751126286724084,-0.07675888382645102,0.07486767574617925,0.49638990931988847,0.0,-0.0014751126286724084,0.12192616334087392,0.014397222501360496
0.32064128256513025,5.171313595809314,4.079817372120664,4.49589320099557,0.0,-0.014172850517343993,0.17131359580931438,0.07981737212066431,0.4958932009955701,0.0,-0.014172850517343993,0.029639185183039096,-0.031249720277005906
0.3406813627254509,4.982519486539627,4.084759054802,4.49536462834649,0.0,-0.0006106192624251447,-0.017480513460372826,0.0847590548020003,0.49536462834648987,0.0,-0.0006106192624251447,-0.011864814065960072,0.005258219279571842
0.3607214428857715,5.147583967677394,4.089692227643452,4.494804225336837,0.0,-0.017796071938264137,0.14758396767739423,0.08969222764345197,0.49480422533683743,0.0,-0.017796071938264137,0.13561359400093176,-0.018633283013725303
0.3807615230460922,5.253746674541491,4.094616395352674,4.494212027976107,0.0,0.012496588207919402,0.2537466745414907,0.09461639535267441,0.49421202797610686,0.0,0.012496588207919402,-0.06849609468631979,-0.03805634249770387
0.4008016032064128,5.010591778304755,4.09953106354144,4.493588074316785,0.0,-0.006920902258504947,0.010591778304754662,0.09953106354144037,0.49358807431678464,0.0,-0.006920902258504947,-0.09232113426842137,-0.005109057621764169
0.42084168336673344,5.069104406004648,4.10443573877528,4.492932404451902,0.0,0.007014930746790244,0.06910440600464796,0.10443573877527967,0.4929324044519019,0.0,0.007014930746790244,0.035885470258780305,-0.03159495440633352
0.4408817635270541,5.082362718822315,4.1093299286230165,4.49224506051246,0.0,-0.010157562860574185,0.08236271882231527,0.10932992862301649,0.4922450605124604,0.0,-0.010157562860574185,0.044054334379313165,0.005053973628928152
0.4609218436873747,5.157213074763274,4.114213141706214,4.491526086664727,0.0,-0.011976356621584616,0.15721307476327429,0.11421314170621422,0.4915260866647273,0.0,-0.011976356621584616,0.055214359320248985,-0.03748216200707827
0.48096192384769537,5.192791437462813,4.119084887748505,4.49077552910739,0.0,-0.018018736761340845,0.19279143746281324,0.1190848877485049,0.4907755291073901,0.0,-0.018018736761340845,-0.052391984436214845,-0.05016783330045452
0.501002004008016,5.052429105890845,4.1239446776248165,4.4899934360685965,0.0,0.0152632842620096,0.052429105890844596,0.12394467762481653,0.48999343606859647,0.0,0.0152632842620096,0.02787370015602475,0.005253952850109926
0.5210420841683366,5.248538837774863,4.1287920234104805,4.489179857802849,0.0,-0.007469429726014759,0.24853883777486274,0.12879202341048046,0.4891798578028492,0.0,-0.007469429726014759,0.06399500606583697,-0.0401774813438374
0.5410821643286573,5.1804191180225185,4.13362643843022,4.4883348465877795,0.0,0.009798151667567876,0.18041911802251853,0.1336264384302197,0.4883348465877795,0.0,0.009798151667567876,-0.026752718066530345,-0.0181074475248392
0.561122244488978,5.195033401641802,4.138447437307011,4.487458456720789,0.0,-0.029444800299663627,0.19503340164180205,0.13844743730701126,0.48745845672078936,0.0,-0.029444800299663627,0.04468403075329208,-0.03496526896473599
0.5811623246492986,5.269787179529103,4.143254536010815,4.486550744515558,0.0,-0.028870220433304863,0.2697871795291027,0.14325453601081506,0.4865507445155579,0.0,-0.028870220433304863,-0.006036547594495456,-0.06234669096758591
0.6012024048096192,5.182960306452811,4.148047251907178,4.485611768298428,0.0,-0.009110464240604249,0.18296030645281114,0.14804725190717782,0.485611768298428,0.0,-0.009110464240604249,-0.0605125356295626,-0.028499998200660393
0.6212424849699398,5.1487621082699775,4.1528251038056805,4.484641588404655,0.0,-0.000805718715262758,0.1487621082699775,0.15282510380568048,0.48464158840465466,0.0,-0.000805718715262758,0.04987120917846477,-0.03384038863453208
0.6412825651302605,5.282702724809741,4.157587612008259,4.483640267174532,0.0,-0.01353846012716682,0.2827027248097407,0.15758761200825866,0.4836402671745317,0.0,-0.01353846012716682,-0.007299568969930004,-0.06655327458879373
0.6613226452905812,5.1341629703301175,4.16233429835736,4.4826078689493825,0.0,-0.00013579264289577728,0.13416297033011748,0.16233429835735969,0.48260786894938246,0.0,-0.00013579264289577728,-0.04053532745108601,-0.03666744170514974
0.6813627254509018,5.201632069907569,4.167064686283949,4.4815444600674255,0.0,0.007678686844756644,0.20163206990756866,0.16706468628394866,0.48154446006742546,0.0,0.007678686844756644,-0.00822372672790106,-0.017501012347989474
0.7014028056112224,5.117715516874315,4.171778300855362,4.480450108859516,0.0,-0.014441877312853407,0.11771551687431536,0.17177830085536172,0.48045010885951633,0.0,-0.014441877312853407,-0.030798424978035754,-0.02138872814735575
